Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,FirstName,LastName,ADEmail,Phone number
1970,64,Male,Dress,Clothing,32,Louisiana,S,Cyan,Winter,3.5,No,PayPal,Next Day Air,No,No,11,Bank Transfer,Fortnightly,Reginald,Klein,reginald.klein@gmail.com,+1933-999-0303
1971,28,Male,Belt,Accessories,94,Maryland,M,Indigo,Spring,2.9,No,Debit Card,Next Day Air,No,No,4,Credit Card,Bi-Weekly,Marcos,Sloan,marcos.sloan@gmail.com,+1733-037-5020
1972,54,Male,Hat,Accessories,29,Pennsylvania,XL,Indigo,Spring,3.4,No,PayPal,Next Day Air,No,No,1,Venmo,Monthly,Davion,Hahn,davion.hahn@gmail.com,+1970-865-3529
1973,54,Male,Backpack,Accessories,31,Louisiana,M,Silver,Summer,3.3,No,Debit Card,Express,No,No,48,PayPal,Every 3 Months,Brice,Phillips,brice.phillips@gmail.com,+1914-300-9312
1974,24,Male,Skirt,Clothing,20,Maryland,XL,Red,Fall,4.5,No,Debit Card,Standard,No,No,9,Venmo,Every 3 Months,Alvaro,Le,alvaro.le@gmail.com,+1110-815-4524
1975,27,Male,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,2,PayPal,Fortnightly,Darien,Young,darien.young@gmail.com,+1686-862-8170
1976,53,Male,Jacket,Outerwear,77,Illinois,L,Turquoise,Fall,2.9,No,Credit Card,Express,No,No,4,Cash,Quarterly,Hayley,Chung,hayley.chung@gmail.com,+1224-320-2378
1977,32,Male,Handbag,Accessories,51,Wyoming,M,Pink,Spring,3.2,No,Debit Card,Next Day Air,No,No,43,PayPal,Fortnightly,Ellis,Maldonado,ellis.maldonado@gmail.com,+1341-659-1645
1978,24,Male,Sandals,Footwear,49,Florida,M,Teal,Summer,2.6,No,Debit Card,Free Shipping,No,No,32,Bank Transfer,Annually,Alena,Ibarra,alena.ibarra@gmail.com,+1959-127-3354
1979,45,Male,Sunglasses,Accessories,78,Massachusetts,L,Magenta,Spring,3.8,No,Cash,Store Pickup,No,No,1,Cash,Quarterly,Emily,Davidson,emily.davidson@gmail.com,+1982-316-0354
1980,49,Male,Jeans,Clothing,98,Tennessee,L,Blue,Spring,2.8,No,PayPal,Store Pickup,No,No,38,Debit Card,Fortnightly,Nickolas,Stephens,nickolas.stephens@gmail.com,+1227-775-4337
1981,51,Male,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,No,Venmo,Store Pickup,No,No,25,PayPal,Fortnightly,Lamont,Prince,lamont.prince@gmail.com,+1904-095-2405
1982,69,Male,Shoes,Footwear,91,Michigan,L,Violet,Summer,4.7,No,Cash,Express,No,No,42,PayPal,Quarterly,Gunner,Boone,gunner.boone@gmail.com,+1448-168-8355
1983,41,Male,Sunglasses,Accessories,77,Kansas,M,Turquoise,Summer,2.7,No,PayPal,2-Day Shipping,No,No,32,PayPal,Monthly,Kaitlin,Cooke,kaitlin.cooke@gmail.com,+1504-239-6999
1984,59,Male,Scarf,Accessories,97,Georgia,M,Pink,Summer,2.6,No,Credit Card,Next Day Air,No,No,21,Debit Card,Quarterly,Sam,Gross,sam.gross@gmail.com,+1275-880-3218
1985,26,Male,Skirt,Clothing,58,West Virginia,M,Black,Summer,3.4,No,Bank Transfer,2-Day Shipping,No,No,26,PayPal,Fortnightly,Nathaly,Stuart,nathaly.stuart@gmail.com,+1328-714-9087
1986,23,Male,Gloves,Accessories,97,Tennessee,M,Gold,Spring,3.9,No,Cash,2-Day Shipping,No,No,6,Credit Card,Fortnightly,Frankie,Yang,frankie.yang@gmail.com,+1365-101-0822
1987,62,Male,Coat,Outerwear,48,Arkansas,L,Green,Summer,3.4,No,Debit Card,2-Day Shipping,No,No,14,Venmo,Quarterly,Alexus,Greer,alexus.greer@gmail.com,+1892-405-1464
1988,69,Male,Belt,Accessories,23,Vermont,XL,White,Summer,3.4,No,Debit Card,Express,No,No,4,Cash,Quarterly,Julianne,Shaw,julianne.shaw@gmail.com,+1467-617-3772
1989,46,Male,Pants,Clothing,79,Virginia,M,Gold,Winter,3.9,No,Credit Card,Free Shipping,No,No,26,Bank Transfer,Weekly,Raelynn,Lara,raelynn.lara@gmail.com,+1437-416-0998
1990,35,Male,Jewelry,Accessories,42,Maryland,S,Charcoal,Spring,4,No,Cash,Express,No,No,39,PayPal,Bi-Weekly,Leland,Chang,leland.chang@gmail.com,+1826-378-5589
1991,32,Male,Backpack,Accessories,95,Connecticut,L,White,Spring,3.4,No,Debit Card,2-Day Shipping,No,No,15,PayPal,Annually,Hayley,Webb,hayley.webb@gmail.com,+1333-761-6857
1992,46,Male,Sneakers,Footwear,29,Missouri,M,Brown,Summer,3.7,No,Venmo,Next Day Air,No,No,1,Venmo,Every 3 Months,Teagan,Rodriguez,teagan.rodriguez@gmail.com,+1517-166-4717
1993,33,Male,Hoodie,Clothing,98,New Jersey,L,Gold,Winter,4.9,No,PayPal,2-Day Shipping,No,No,28,Venmo,Monthly,Kaylyn,Joyce,kaylyn.joyce@gmail.com,+1597-605-9117
1994,32,Male,Blouse,Clothing,96,Arkansas,S,Purple,Spring,5,No,Cash,Express,No,No,17,Cash,Weekly,Carleigh,Garrison,carleigh.garrison@gmail.com,+1225-645-7933
1995,33,Male,Sunglasses,Accessories,66,Nevada,M,Brown,Fall,2.9,No,Bank Transfer,Next Day Air,No,No,24,Credit Card,Weekly,Brycen,York,brycen.york@gmail.com,+1267-222-5020
1996,67,Male,Boots,Footwear,80,Missouri,S,Teal,Spring,3,No,Credit Card,Standard,No,No,29,Debit Card,Quarterly,Rigoberto,Gibson,rigoberto.gibson@gmail.com,+1345-685-1954
1997,67,Male,Sneakers,Footwear,27,South Dakota,L,Indigo,Summer,3.3,No,Cash,Next Day Air,No,No,18,Cash,Every 3 Months,Yael,Garcia,yael.garcia@gmail.com,+1458-809-2504
1998,42,Male,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.7,No,PayPal,Express,No,No,10,Debit Card,Bi-Weekly,Jonathon,Montes,jonathon.montes@gmail.com,+1680-737-1975
1999,20,Male,Pants,Clothing,45,Vermont,M,Orange,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,19,Cash,Quarterly,Alexzander,Guzman,alexzander.guzman@gmail.com,+1558-950-7204
2000,39,Male,Socks,Clothing,89,Tennessee,L,Indigo,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,26,Debit Card,Monthly,Gunnar,Gray,gunnar.gray@gmail.com,+1222-422-9457
2001,26,Male,Belt,Accessories,27,California,M,Lavender,Winter,3.6,No,Venmo,2-Day Shipping,No,No,25,Cash,Bi-Weekly,Emilee,Thompson,emilee.thompson@gmail.com,+1832-002-4999
2002,51,Male,Sunglasses,Accessories,90,Wyoming,S,Purple,Winter,2.6,No,Debit Card,Free Shipping,No,No,2,Debit Card,Fortnightly,Emmett,Chandler,emmett.chandler@gmail.com,+1556-959-9741
2003,31,Male,Shirt,Clothing,65,New York,M,Red,Summer,2.7,No,Cash,Express,No,No,19,PayPal,Every 3 Months,Vincent,Ramsey,vincent.ramsey@gmail.com,+1792-958-7961
2004,68,Male,Sneakers,Footwear,72,Maine,S,Blue,Spring,3.1,No,Venmo,Express,No,No,32,Cash,Quarterly,Dallas,Ross,dallas.ross@gmail.com,+1572-810-4244
2005,44,Male,Shoes,Footwear,70,Georgia,L,Blue,Fall,3.2,No,Cash,2-Day Shipping,No,No,13,Cash,Bi-Weekly,Elvis,Kaufman,elvis.kaufman@gmail.com,+1950-094-4200
2006,18,Male,Sandals,Footwear,82,Tennessee,M,Cyan,Winter,3.4,No,PayPal,Store Pickup,No,No,30,PayPal,Fortnightly,Rayna,Gates,rayna.gates@gmail.com,+1299-342-9125
2007,58,Male,Scarf,Accessories,97,New Mexico,S,Pink,Fall,4.4,No,Debit Card,Express,No,No,2,Credit Card,Annually,Darryl,Wiley,darryl.wiley@gmail.com,+1407-566-5700
2008,26,Male,Shirt,Clothing,25,Virginia,M,Silver,Summer,3.2,No,Cash,2-Day Shipping,No,No,8,PayPal,Quarterly,Liam,Blevins,liam.blevins@gmail.com,+1573-691-9409
2009,57,Male,Skirt,Clothing,48,Florida,M,Gray,Spring,2.5,No,PayPal,Free Shipping,No,No,27,PayPal,Every 3 Months,Easton,Zavala,easton.zavala@gmail.com,+1192-965-0305
2010,37,Male,Boots,Footwear,99,Alabama,M,Indigo,Summer,3.8,No,Venmo,Next Day Air,No,No,26,Venmo,Bi-Weekly,Susan,Wiggins,susan.wiggins@gmail.com,+1116-524-9580
2011,24,Male,Sweater,Clothing,21,Texas,M,Maroon,Summer,4.4,No,Venmo,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly,Alison,Evans,alison.evans@gmail.com,+1611-530-1091
2012,57,Male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,No,Debit Card,Express,No,No,4,Bank Transfer,Monthly,Humberto,Rocha,humberto.rocha@gmail.com,+1180-024-3670
2013,48,Male,Jeans,Clothing,53,Nevada,L,Green,Fall,3.2,No,Bank Transfer,Store Pickup,No,No,5,Cash,Fortnightly,Cordell,Vazquez,cordell.vazquez@gmail.com,+1961-423-5117
2014,39,Male,Backpack,Accessories,70,Virginia,M,Peach,Winter,4.9,No,PayPal,Standard,No,No,25,Debit Card,Quarterly,Teagan,Fletcher,teagan.fletcher@gmail.com,+1332-131-8837
2015,51,Male,Skirt,Clothing,26,Wisconsin,L,Black,Summer,3.9,No,Venmo,Standard,No,No,47,PayPal,Bi-Weekly,Camden,Mcclure,camden.mcclure@gmail.com,+1352-994-6830
2016,57,Male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,No,Debit Card,Next Day Air,No,No,8,Credit Card,Fortnightly,Larissa,Garza,larissa.garza@gmail.com,+1930-139-6715
2017,53,Male,Shoes,Footwear,47,Maine,S,Violet,Winter,3.4,No,Credit Card,Standard,No,No,20,Debit Card,Fortnightly,Camron,Jenkins,camron.jenkins@gmail.com,+1384-175-7606
2018,70,Male,Socks,Clothing,32,Massachusetts,S,Green,Winter,4.1,No,Venmo,Next Day Air,No,No,42,Bank Transfer,Every 3 Months,America,Buchanan,america.buchanan@gmail.com,+1852-765-0498
2019,60,Male,Backpack,Accessories,97,Arkansas,S,Gold,Fall,4.5,No,Debit Card,Store Pickup,No,No,20,Bank Transfer,Weekly,Avery,Koch,avery.koch@gmail.com,+1169-676-7201
2020,31,Male,Shirt,Clothing,68,Idaho,S,Red,Winter,4.7,No,PayPal,Store Pickup,No,No,23,Cash,Fortnightly,Devan,Hall,devan.hall@gmail.com,+1214-264-1790
2021,41,Male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,No,Credit Card,Next Day Air,No,No,26,Cash,Quarterly,Jensen,Mccullough,jensen.mccullough@gmail.com,+1972-889-4108
2022,62,Male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,No,Debit Card,Standard,No,No,48,Venmo,Quarterly,Kristin,Hickman,kristin.hickman@gmail.com,+1270-753-2035
2023,59,Male,Jewelry,Accessories,38,Alabama,S,Black,Winter,4,No,Bank Transfer,Store Pickup,No,No,16,Cash,Bi-Weekly,Chana,Fox,chana.fox@gmail.com,+1307-179-7386
2024,46,Male,Socks,Clothing,68,Idaho,S,Teal,Winter,4.1,No,Bank Transfer,Store Pickup,No,No,28,Cash,Bi-Weekly,Vivian,Bright,vivian.bright@gmail.com,+1117-053-2130
2025,62,Male,Socks,Clothing,23,Arkansas,L,Silver,Fall,3.7,No,Bank Transfer,Express,No,No,39,PayPal,Weekly,Rosa,Rosales,rosa.rosales@gmail.com,+1518-523-5250
2026,42,Male,Shirt,Clothing,29,Delaware,M,Turquoise,Summer,3,No,Bank Transfer,Express,No,No,43,Debit Card,Fortnightly,Fabian,Mullins,fabian.mullins@gmail.com,+1170-202-9230
2027,37,Male,Scarf,Accessories,35,Maine,M,Orange,Winter,3.6,No,Bank Transfer,Express,No,No,45,Bank Transfer,Every 3 Months,Mila,Poole,mila.poole@gmail.com,+1300-773-1593
2028,50,Male,Shoes,Footwear,73,Nebraska,S,Gold,Fall,4.8,No,Venmo,Standard,No,No,50,Credit Card,Every 3 Months,Callum,Mccormick,callum.mccormick@gmail.com,+1710-251-1435
2029,29,Male,Shoes,Footwear,84,Ohio,XL,Purple,Fall,3.7,No,Cash,2-Day Shipping,No,No,10,Venmo,Bi-Weekly,Jakob,Luna,jakob.luna@gmail.com,+1557-496-0250
2030,25,Male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,40,PayPal,Quarterly,Odin,Sampson,odin.sampson@gmail.com,+1188-399-5077
2031,66,Male,Sunglasses,Accessories,67,New Mexico,S,Green,Summer,2.8,No,Venmo,Standard,No,No,38,Credit Card,Monthly,George,Meyers,george.meyers@gmail.com,+1495-697-2768
2032,21,Male,Socks,Clothing,51,North Carolina,L,Charcoal,Spring,4,No,Credit Card,Standard,No,No,2,Credit Card,Monthly,Angelica,Gamble,angelica.gamble@gmail.com,+1997-314-8019
2033,46,Male,Blouse,Clothing,36,South Carolina,M,Maroon,Winter,4.2,No,Credit Card,Next Day Air,No,No,13,Cash,Annually,Bradyn,Pham,bradyn.pham@gmail.com,+1875-093-5773
2034,57,Male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,No,Cash,Express,No,No,33,Venmo,Annually,Konner,Pierce,konner.pierce@gmail.com,+1986-837-6151
2035,61,Male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,No,Credit Card,Store Pickup,No,No,27,PayPal,Monthly,Tucker,Haas,tucker.haas@gmail.com,+1650-792-9364
2036,53,Male,T-shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,No,Venmo,Express,No,No,43,Bank Transfer,Weekly,Lainey,York,lainey.york@gmail.com,+1210-742-5534
2037,37,Male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,No,PayPal,Next Day Air,No,No,46,Cash,Weekly,Ava,Chan,ava.chan@gmail.com,+1651-400-7587
2038,39,Male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,No,Cash,Express,No,No,7,Venmo,Bi-Weekly,Marquise,Pacheco,marquise.pacheco@gmail.com,+1903-256-7650
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Debit Card,Next Day Air,No,No,35,Credit Card,Fortnightly,Callum,Miles,callum.miles@gmail.com,+1651-370-5782
2040,35,Male,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,No,Cash,Next Day Air,No,No,31,Debit Card,Bi-Weekly,Natasha,Valdez,natasha.valdez@gmail.com,+1957-549-1641
2041,69,Male,Jewelry,Accessories,25,South Carolina,XL,Gray,Spring,2.9,No,Debit Card,Free Shipping,No,No,42,Venmo,Quarterly,Talia,Barrett,talia.barrett@gmail.com,+1267-159-8285
2042,66,Male,Jacket,Outerwear,32,New York,S,Lavender,Winter,3.2,No,Cash,Next Day Air,No,No,14,PayPal,Bi-Weekly,Kailyn,Torres,kailyn.torres@gmail.com,+1537-299-9323
2043,19,Male,Shoes,Footwear,52,Alabama,M,Red,Spring,4,No,Credit Card,2-Day Shipping,No,No,35,Venmo,Monthly,Uriah,Pennington,uriah.pennington@gmail.com,+1971-946-1019
2044,47,Male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,No,PayPal,Standard,No,No,49,PayPal,Weekly,Cesar,Hunter,cesar.hunter@gmail.com,+1831-442-1936
2045,49,Male,Jeans,Clothing,68,Missouri,L,Orange,Spring,3,No,Cash,Free Shipping,No,No,17,PayPal,Fortnightly,Brianna,Hurley,brianna.hurley@gmail.com,+1124-237-7240
2046,31,Male,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,No,PayPal,Express,No,No,26,PayPal,Quarterly,Ariel,May,ariel.may@gmail.com,+1303-889-7890
2047,39,Male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,No,Bank Transfer,Free Shipping,No,No,30,Cash,Every 3 Months,Anastasia,Hardy,anastasia.hardy@gmail.com,+1424-616-3299
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,No,Cash,Store Pickup,No,No,32,Cash,Annually,Aliana,Blake,aliana.blake@gmail.com,+1445-987-9991
2049,45,Male,Sneakers,Footwear,64,Michigan,XL,Pink,Winter,3.9,No,Credit Card,Express,No,No,35,Bank Transfer,Quarterly,Houston,Burnett,houston.burnett@gmail.com,+1349-908-5494
2050,68,Male,Boots,Footwear,24,Rhode Island,L,Blue,Fall,2.7,No,Debit Card,Standard,No,No,15,Venmo,Annually,Case,Conley,case.conley@gmail.com,+1787-849-8794
2051,35,Male,Hat,Accessories,96,Mississippi,M,Teal,Summer,3.4,No,Credit Card,Store Pickup,No,No,10,Debit Card,Annually,Trevin,Shannon,trevin.shannon@gmail.com,+1851-494-5929
2052,65,Male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Cash,Free Shipping,No,No,14,Credit Card,Monthly,Braden,Nicholson,braden.nicholson@gmail.com,+1907-356-5738
2053,45,Male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,No,PayPal,2-Day Shipping,No,No,30,Bank Transfer,Annually,Mireya,Sutton,mireya.sutton@gmail.com,+1853-920-7309
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,Bank Transfer,2-Day Shipping,No,No,16,Credit Card,Fortnightly,Jason,Foss,jason.foss@gmail.com,+1374-626-2124
2055,65,Male,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,No,PayPal,Express,No,No,14,PayPal,Annually,Simon,Roup,simon.roup@gmail.com,+1443-792-1913
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,28,Bank Transfer,Weekly,Eric,Dougall,eric.dougall@gmail.com,+1109-846-8206
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,Cash,2-Day Shipping,No,No,29,PayPal,Monthly,Peter,Monroe,peter.monroe@gmail.com,+1417-829-4612
2058,66,Male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Credit Card,Standard,No,No,5,PayPal,Every 3 Months,Brian,Champaigne,brian.champaigne@gmail.com,+1209-939-1653
2059,29,Male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,No,Debit Card,Store Pickup,No,No,17,Bank Transfer,Quarterly,Alex,Sweetwater,alex.sweetwater@gmail.com,+1164-386-1155
2060,56,Male,Shorts,Clothing,50,California,XL,Beige,Spring,3.7,No,Cash,Express,No,No,50,PayPal,Weekly,Ricardo,Ruiz,ricardo.ruiz@gmail.com,+1970-079-4388
2061,21,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,No,Debit Card,Next Day Air,No,No,23,Bank Transfer,Quarterly,Leo,Cooper,leo.cooper@gmail.com,+1586-242-6657
2062,32,Male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,No,PayPal,Store Pickup,No,No,22,Debit Card,Annually,Braedon,Welch,braedon.welch@gmail.com,+1513-176-8087
2063,54,Male,Coat,Outerwear,63,South Carolina,L,Silver,Fall,2.8,No,PayPal,Standard,No,No,15,Cash,Quarterly,Graham,Villa,graham.villa@gmail.com,+1236-950-8152
2064,61,Male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,No,Venmo,Standard,No,No,32,Cash,Monthly,Kyle,Ali,kyle.ali@gmail.com,+1981-486-7889
2065,31,Male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4,No,Bank Transfer,2-Day Shipping,No,No,5,Bank Transfer,Monthly,Giovanna,Romero,giovanna.romero@gmail.com,+1553-389-3923
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,PayPal,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly,Natalya,Norman,natalya.norman@gmail.com,+1633-371-1482
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Credit Card,Store Pickup,No,No,44,Debit Card,Fortnightly,Connor,Carrillo,connor.carrillo@gmail.com,+1372-891-6854
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,No,Cash,2-Day Shipping,No,No,23,Cash,Fortnightly,Owen,Burch,owen.burch@gmail.com,+1737-878-8031
2069,70,Male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,No,Credit Card,Store Pickup,No,No,44,Venmo,Monthly,Abel,Bush,abel.bush@gmail.com,+1140-197-2005
2070,36,Male,T-shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,No,Cash,Free Shipping,No,No,3,Debit Card,Quarterly,Selina,Mullins,selina.mullins@gmail.com,+1125-962-5823
2071,56,Male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,3.1,No,Cash,Express,No,No,14,Cash,Monthly,Marilyn,Chaney,marilyn.chaney@gmail.com,+1905-654-3942
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,No,Debit Card,Store Pickup,No,No,37,PayPal,Quarterly,Camron,Keller,camron.keller@gmail.com,+1305-308-7002
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Credit Card,Next Day Air,No,No,22,Bank Transfer,Weekly,Ali,Benjamin,ali.benjamin@gmail.com,+1652-144-9495
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Debit Card,Next Day Air,No,No,2,PayPal,Every 3 Months,Annabelle,Frederick,annabelle.frederick@gmail.com,+1619-891-1562
2075,36,Male,Scarf,Accessories,53,Florida,M,White,Summer,3.1,No,Credit Card,Free Shipping,No,No,44,Debit Card,Fortnightly,Joy,Sellers,joy.sellers@gmail.com,+1645-978-5849
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Bank Transfer,Express,No,No,49,Debit Card,Monthly,Charlie,Brady,charlie.brady@gmail.com,+1560-953-8012
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Cash,Free Shipping,No,No,22,Debit Card,Bi-Weekly,Ally,Goodman,ally.goodman@gmail.com,+1118-616-0176
2078,64,Male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,No,Bank Transfer,Free Shipping,No,No,26,Bank Transfer,Annually,Vanessa,Zuniga,vanessa.zuniga@gmail.com,+1878-239-0905
2079,49,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Venmo,Next Day Air,No,No,40,Debit Card,Weekly,Carleigh,Hendricks,carleigh.hendricks@gmail.com,+1195-031-1153
2080,32,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Debit Card,Next Day Air,No,No,16,PayPal,Quarterly,Trey,Johnston,trey.johnston@gmail.com,+1140-789-0710
2081,29,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Credit Card,Free Shipping,No,No,17,Debit Card,Bi-Weekly,Adalyn,Hess,adalyn.hess@gmail.com,+1747-379-9692
2082,24,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Credit Card,Standard,No,No,48,Bank Transfer,Bi-Weekly,Selina,Tapia,selina.tapia@gmail.com,+1544-349-4079
2083,41,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Cash,Free Shipping,No,No,28,Venmo,Every 3 Months,Madeleine,Paul,madeleine.paul@gmail.com,+1917-811-4773
2084,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Credit Card,Store Pickup,No,No,26,Credit Card,Fortnightly,Ronald,Lamb,ronald.lamb@gmail.com,+1892-340-9807
2085,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4,No,Bank Transfer,Standard,No,No,43,Bank Transfer,Quarterly,Ernesto,Beltran,ernesto.beltran@gmail.com,+1565-184-9797
2086,69,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Cash,Free Shipping,No,No,38,Debit Card,Weekly,Lawrence,Obrien,lawrence.obrien@gmail.com,+1427-362-2035
2087,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,Credit Card,2-Day Shipping,No,No,36,Cash,Every 3 Months,Trinity,Estes,trinity.estes@gmail.com,+1493-173-1710
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Credit Card,Standard,No,No,1,Credit Card,Weekly,Amina,Bush,amina.bush@gmail.com,+1961-798-9443
2089,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4,No,Cash,Standard,No,No,49,Debit Card,Annually,Mayra,Lynn,mayra.lynn@gmail.com,+1403-514-4506
2090,37,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Cash,Free Shipping,No,No,41,Credit Card,Every 3 Months,Ally,Brennan,ally.brennan@gmail.com,+1389-192-2177
2091,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Debit Card,Free Shipping,No,No,21,Debit Card,Monthly,Alina,Benson,alina.benson@gmail.com,+1931-248-4868
2092,26,Male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3,No,PayPal,Next Day Air,No,No,24,Bank Transfer,Quarterly,Rebekah,Delacruz,rebekah.delacruz@gmail.com,+1661-128-8231
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Bank Transfer,Next Day Air,No,No,27,Bank Transfer,Weekly,Melody,Wright,melody.wright@gmail.com,+1705-711-6960
2094,21,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Venmo,Store Pickup,No,No,4,Debit Card,Annually,Richard,Oconnell,richard.oconnell@gmail.com,+1853-954-7795
2095,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Bank Transfer,Standard,No,No,19,Venmo,Annually,Olivia,Goodman,olivia.goodman@gmail.com,+1492-423-6256
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4,No,Credit Card,Store Pickup,No,No,1,Bank Transfer,Fortnightly,Zaniyah,Parks,zaniyah.parks@gmail.com,+1633-570-7618
2097,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Debit Card,Free Shipping,No,No,27,Debit Card,Annually,Maximilian,Williamson,maximilian.williamson@gmail.com,+1658-610-7696
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Credit Card,Next Day Air,No,No,5,Credit Card,Weekly,Serena,Barajas,serena.barajas@gmail.com,+1554-584-5182
2099,49,Male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,Credit Card,2-Day Shipping,No,No,20,Venmo,Quarterly,Larry,Novak,larry.novak@gmail.com,+1580-854-5841
2100,31,Male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Debit Card,Express,No,No,50,PayPal,Annually,Kadyn,Marsh,kadyn.marsh@gmail.com,+1107-663-7305
2101,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,PayPal,Free Shipping,No,No,36,Cash,Fortnightly,Nylah,Hood,nylah.hood@gmail.com,+1520-928-7428
2102,49,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Cash,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly,Rigoberto,Allen,rigoberto.allen@gmail.com,+1578-108-5186
2103,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,PayPal,Store Pickup,No,No,23,Cash,Monthly,Gabriella,Clements,gabriella.clements@gmail.com,+1372-728-4325
